feature_id,label,source_name,MQScore,SharedPeaks,MZErrorPPM,library_precursor_mz,library_rt_seconds,curated_name,Compound_Name,name_key,Class,SubClass,Sub_subclass,condition,retain,exclusion_reason
3857,3857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
22082,22082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27257,27257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
32374,32374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7166,7166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
10204,10204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
24261,24261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19166,19166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27587,27587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
9224,9224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
16777,16777,DG(18:3/18:3/0:0); [M+NH4]+ C39H68N1O5,0.785882,16,2.32327,630.51,318.527,NA,DG(18:3/18:3/0:0),DG(18:3/18:3/0:0),Glycerolipid,Diacylglycerol,DG,CTL,TRUE,NA
21396,21396,DG(18:3/18:3/0:0); [M+NH4]+ C39H68N1O5,0.797872,14,0.580817,630.51,380.423,NA,DG(18:3/18:3/0:0),DG(18:3/18:3/0:0),Glycerolipid,Diacylglycerol,DG,CTL,TRUE,NA
34702,34702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7163,7163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
24405,24405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
26165,26165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
10027,10027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7675,7675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
23401,23401,DG(18:2/18:3/0:0); [M+NH4]+ C39H70N1O5,0.831893,16,0.578966,632.525,411.338,NA,DG(18:2/18:3/0:0),DG(18:2/18:3/0:0),Glycerolipid,Diacylglycerol,DG,CTL,TRUE,NA
28274,28274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
23750,23750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
24945,24945,"1,2-Dilinoleoylglycerol",0.878034,14,0.096188,634.541,443.331,NA,"1,2-Dilinoleoylglycerol","1,2-Dilinoleoylglycerol",NA,NA,NA,CTL,FALSE,unclassified_annotation
21822,21822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
15983,15983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
24789,24789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27091,27091,DG(18:1/18:2/0:0); [M+NH4]+ C39H74N1O5,0.843274,12,1.05472,636.557,479.054,NA,DG(18:1/18:2/0:0),DG(18:1/18:2/0:0),Glycerolipid,Diacylglycerol,DG,CTL,TRUE,NA
27453,27453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8731,8731,AC1L1X1Z CollisionEnergy:102040,0.90877,20,5.36319,637.302,225.043,NA,AC1L1X1Z CollisionEnergy:102040,AC1L1X1Z CollisionEnergy:102040,NA,NA,NA,CTL,FALSE,unclassified_annotation
10464,10464,AC1L1X1Z CollisionEnergy:102040,0.668903,13,5.36319,637.302,237.149,NA,AC1L1X1Z CollisionEnergy:102040,AC1L1X1Z CollisionEnergy:102040,NA,NA,NA,CTL,FALSE,unclassified_annotation
23406,23406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
14167,14167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
9551,9551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
26208,26208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28450,28450,DG(18:0/18:2/0:0); [M+NH4]+ C39H76N1O5,0.781706,8,0,638.572,518.961,NA,DG(18:0/18:2/0:0),DG(18:0/18:2/0:0),Glycerophospholipid,Phosphatidylserine,NA,CTL,TRUE,NA
29290,29290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
6586,6586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
24957,24957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
24039,24039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28696,28696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
31684,31684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27085,27085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27457,27457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
24288,24288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
29422,29422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
32144,32144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5188,5188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
13554,13554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28494,28494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
32246,32246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
35768,35768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
34254,34254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
9963,9963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
15912,15912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
30567,30567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
25535,25535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
15141,15141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
32318,32318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
32020,32020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19032,19032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
32375,32375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7173,7173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
21399,21399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
15400,15400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
13564,13564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
11183,11183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
23421,23421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
11554,11554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
24043,24043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8742,8742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
10387,10387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
9665,9665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
24305,24305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
29783,29783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
25101,25101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27200,27200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5852,5852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27254,27254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
24386,24386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28847,28847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
31712,31712,TAG (12:0/12:0/12:0),0.93609,17,0.464795,656.582,583.964,NA,TG(12:0/12:0/12:0),TG(12:0/12:0/12:0),Glycerolipid,Triacylglycerol,NA,CTL,TRUE,NA
27052,27052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27467,27467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5550,5550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
21437,21437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
36076,36076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
34711,34711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
13552,13552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8882,8882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
10368,10368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7416,7416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28501,28501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
25221,25221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28265,28265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8927,8927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
23407,23407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8966,8966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19033,19033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5207,5207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
23861,23861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
31664,31664,Glycerol trilaurate,0.542429,9,0.0922625,661.538,584.01,TAG(36:0),TAG(36:0),TG(36:0),NA,NA,NA,CTL,FALSE,unclassified_annotation
24490,24490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19956,19956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
13060,13060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
24956,24956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28705,28705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
36077,36077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5024,5024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27426,27426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
13570,13570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
30577,30577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
24237,24237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27392,27392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8797,8797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
34805,34805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
31423,31423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8978,8978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28626,28626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
11193,11193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27246,27246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27994,27994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
32133,32133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5779,5779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19728,19728,1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphate,0.677852,3,0.271879,673.48,359.974,PA(34:2),PA(34:2),PA(34:2),NA,NA,NA,CTL,FALSE,unclassified_annotation
28260,28260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
32373,32373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8813,8813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
11560,11560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5209,5209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
31592,31592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
14098,14098,"Spectral Match to 13-Docosenamide, (Z)- from NIST14",0.921072,12,1.89697,675.675,279.92,NA,"13-Docosenamide, (Z)-","13-Docosenamide, (Z)-",NA,NA,NA,CTL,FALSE,unclassified_annotation
31741,31741,cis-13-Docosenoic acid,0.512134,5,0,677.644,583.672,NA,cis-13-Docosenoic acid,cis-13-Docosenoic acid,NA,NA,NA,CTL,FALSE,unclassified_annotation
12000,12000,PC(18:0/9:0(CHO)); [M+H]+ C35H69N1O9P1,0.887953,3,1.16948,678.471,257.208,NA,PC(18:0/9:0(CHO)),PC(18:0/9:0(CHO)),NA,NA,NA,CTL,FALSE,unclassified_annotation
19057,19057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
37118,37118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
13657,13657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
36075,36075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8765,8765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
11509,11509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
12562,12562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19893,19893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
38582,38582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8783,8783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
10383,10383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
33243,33243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27184,27184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28756,28756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
36642,36642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
32316,32316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
6625,6625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
15542,15542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
16389,16389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27264,27264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28839,28839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
31640,31640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
32825,32825,TAG (12:0/12:0/14:0),0.925631,17,0.891528,684.613,624.533,NA,TG(12:0/12:0/14:0),TG(12:0/12:0/14:0),Glycerolipid,Triacylglycerol,TG,CTL,TRUE,NA
29500,29500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
14940,14940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
12559,12559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19864,19864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
16438,16438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
18704,18704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7117,7117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
16143,16143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
25589,25589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
37231,37231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
36072,36072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
34252,34252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
18360,18360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
17048,17048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27492,27492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28202,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
33411,33411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
15818,15818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
32828,32828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28989,28989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
21273,21273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19700,19700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
37078,37078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
31447,31447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5894,5894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
9217,9217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7114,7114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19740,19740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
25595,25595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
9364,9364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3067,3067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
24182,24182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
38061,38061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
6272,6272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
6152,6152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28192,28192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27488,27488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
33081,33081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
31588,31588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
13580,13580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4145,4145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28349,28349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
26187,26187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
37993,37993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
35989,35989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
36236,36236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19799,19799,1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphate,0.581763,4,0.526572,695.462,359.37,PA(34:2),PA(34:2),PA(34:2),NA,NA,NA,CTL,FALSE,unclassified_annotation
16186,16186,1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphate,0.50615,5,3.15943,695.462,310.929,PA(34:2),PA(34:2),PA(34:2),NA,NA,NA,CTL,FALSE,unclassified_annotation
27247,27247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
31742,31742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
11500,11500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
32621,32621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8746,8746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
37542,37542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
13579,13579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
33242,33242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28846,28846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
29338,29338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
31350,31350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4156,4156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
32568,32568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
38070,38070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
36007,36007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
36239,36239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
15539,15539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
