condition	LayerGroup	GeneID	Recurrence
LIN	individual	SORBI_3004G104900	1
LIN	individual	SORBI_3004G105001	1
LIN	individual	SORBI_3004G106250	1
LIN	individual	SORBI_3004G106300	1
LIN	individual	SORBI_3004G106600	1
LIN	individual	SORBI_3004G106700	1
LIN	individual	SORBI_3004G106900	1
LIN	individual	SORBI_3004G107000	1
LIN	individual	SORBI_3004G107200	1
LIN	individual	SORBI_3004G107800	1
LIN	individual	SORBI_3004G108700	1
LIN	individual	SORBI_3004G111100	1
LIN	individual	SORBI_3004G111200	1
LIN	individual	SORBI_3004G111400	1
LIN	individual	SORBI_3004G111500	1
LIN	individual	SORBI_3004G111600	1
LIN	individual	SORBI_3004G112100	1
LIN	individual	SORBI_3004G112200	1
LIN	individual	SORBI_3004G112400	1
LIN	individual	SORBI_3004G112800	1
LIN	individual	SORBI_3004G112900	1
LIN	individual	SORBI_3004G113100	1
LIN	individual	SORBI_3004G113300	1
LIN	individual	SORBI_3004G113400	1
LIN	individual	SORBI_3004G113600	1
LIN	individual	SORBI_3004G113800	1
LIN	individual	SORBI_3004G114000	1
LIN	individual	SORBI_3004G114200	1
LIN	individual	SORBI_3004G114300	1
LIN	individual	SORBI_3004G114500	1
LIN	individual	SORBI_3004G114600	1
LIN	individual	SORBI_3004G115000	1
LIN	individual	SORBI_3004G116200	1
LIN	individual	SORBI_3004G116500	1
LIN	individual	SORBI_3004G116600	1
LIN	individual	SORBI_3004G126900	1
LIN	individual	SORBI_3004G127000	1
LIN	individual	SORBI_3004G127132	1
LIN	individual	SORBI_3004G127300	1
LIN	individual	SORBI_3004G127350	1
LIN	individual	SORBI_3004G127400	1
LIN	individual	SORBI_3004G127600	1
LIN	individual	SORBI_3004G130980	1
LIN	individual	SORBI_3004G131040	1
LIN	individual	SORBI_3004G131100	1
LIN	individual	SORBI_3004G131200	1
LIN	individual	SORBI_3004G131300	1
LIN	individual	SORBI_3004G131350	1
LIN	individual	SORBI_3004G134700	1
LIN	individual	SORBI_3004G136600	1
LIN	individual	SORBI_3004G136701	1
LIN	individual	SORBI_3004G136800	1
LIN	individual	SORBI_3004G138000	1
LIN	individual	SORBI_3004G138100	1
LIN	individual	SORBI_3004G140300	1
LIN	individual	SORBI_3004G140400	1
LIN	individual	SORBI_3004G140501	1
LIN	individual	SORBI_3004G140600	1
LIN	individual	SORBI_3004G144600	1
LIN	individual	SORBI_3004G144700	1
LIN	individual	SORBI_3004G147400	1
LIN	individual	SORBI_3004G147500	1
LIN	individual	SORBI_3004G147600	1
LIN	individual	SORBI_3004G147800	1
LIN	individual	SORBI_3004G147900	1
LIN	individual	SORBI_3004G147950	1
LIN	individual	SORBI_3004G148000	1
LIN	individual	SORBI_3004G148100	1
LIN	individual	SORBI_3004G148600	1
LIN	individual	SORBI_3004G148750	1
LIN	individual	SORBI_3004G149800	1
LIN	individual	SORBI_3004G153900	1
LIN	individual	SORBI_3004G154700	1
LIN	individual	SORBI_3004G158100	1
LIN	individual	SORBI_3004G158200	1
LIN	individual	SORBI_3004G158300	1
LIN	individual	SORBI_3004G163100	1
LIN	individual	SORBI_3004G187800	1
LIN	individual	SORBI_3004G191000	1
LIN	individual	SORBI_3004G191300	1
LIN	individual	SORBI_3004G191800	1
LIN	individual	SORBI_3004G192700	1
LIN	individual	SORBI_3004G193900	1
LIN	individual	SORBI_3004G194000	1
LIN	individual	SORBI_3004G194100	1
LIN	individual	SORBI_3004G194500	1
LIN	individual	SORBI_3004G194600	1
LIN	individual	SORBI_3004G194700	1
LIN	individual	SORBI_3004G197600	1
LIN	individual	SORBI_3004G197700	1
LIN	individual	SORBI_3004G197900	1
LIN	individual	SORBI_3004G217800	1
LIN	individual	SORBI_3004G218900	1
LIN	individual	SORBI_3004G219000	1
LIN	individual	SORBI_3004G221900	1
LIN	individual	SORBI_3004G222000	1
LIN	individual	SORBI_3004G222100	1
LIN	individual	SORBI_3004G222500	1
LIN	individual	SORBI_3004G222600	1
LIN	individual	SORBI_3004G223300	1
LIN	individual	SORBI_3004G249900	1
LIN	individual	SORBI_3004G252200	1
LIN	individual	SORBI_3004G252500	1
LIN	individual	SORBI_3004G252700	1
LIN	individual	SORBI_3004G252850	1
LIN	individual	SORBI_3004G252900	1
LIN	individual	SORBI_3004G253050	1
LIN	individual	SORBI_3004G253100	1
LIN	individual	SORBI_3004G253200	1
LIN	individual	SORBI_3004G253300	1
LIN	individual	SORBI_3004G253500	1
LIN	individual	SORBI_3004G253900	1
LIN	individual	SORBI_3004G259101	1
LIN	individual	SORBI_3004G260500	1
LIN	individual	SORBI_3004G275600	1
LIN	individual	SORBI_3004G275700	1
LIN	individual	SORBI_3004G275800	1
LIN	individual	SORBI_3004G276200	1
LIN	individual	SORBI_3004G276400	1
LIN	individual	SORBI_3004G276600	1
LIN	individual	SORBI_3004G276800	1
LIN	individual	SORBI_3004G276900	1
LIN	individual	SORBI_3004G278650	1
LIN	individual	SORBI_3004G284500	1
LIN	individual	SORBI_3004G303100	1
LIN	individual	SORBI_3004G311500	1
LIN	individual	SORBI_3004G312600	1
LIN	individual	SORBI_3004G329201	1
LIN	individual	SORBI_3004G329600	1
LIN	individual	SORBI_3004G329700	1
LIN	individual	SORBI_3004G329800	1
LIN	individual	SORBI_3004G330000	1
LIN	individual	SORBI_3004G331200	1
LIN	individual	SORBI_3004G331600	1
LIN	individual	SORBI_3004G331700	1
LIN	individual	SORBI_3004G331800	1
LIN	individual	SORBI_3004G331900	1
LIN	individual	SORBI_3004G332000	1
LIN	individual	SORBI_3004G332100	1
LIN	individual	SORBI_3004G332200	1
LIN	individual	SORBI_3004G332300	1
LIN	individual	SORBI_3004G332400	1
LIN	individual	SORBI_3004G332500	1
LIN	individual	SORBI_3004G332600	1
LIN	individual	SORBI_3004G332700	1
LIN	individual	SORBI_3004G332800	1
LIN	individual	SORBI_3004G332900	1
LIN	individual	SORBI_3004G333000	1
LIN	individual	SORBI_3004G334200	1
LIN	individual	SORBI_3004G334300	1
LIN	individual	SORBI_3004G334501	1
LIN	individual	SORBI_3004G334900	1
LIN	individual	SORBI_3004G335200	1
LIN	individual	SORBI_3004G335300	1
LIN	individual	SORBI_3004G335500	1
LIN	individual	SORBI_3004G335700	1
LIN	individual	SORBI_3004G339100	1
LIN	individual	SORBI_3004G341300	1
LIN	individual	SORBI_3004G341600	1
LIN	individual	SORBI_3004G341700	1
LIN	individual	SORBI_3004G341800	1
LIN	individual	SORBI_3004G341900	1
LIN	individual	SORBI_3004G342000	1
LIN	individual	SORBI_3004G347100	1
LIN	individual	SORBI_3004G347800	1
LIN	individual	SORBI_3004G347833	1
LIN	individual	SORBI_3004G349500	1
LIN	individual	SORBI_3004G349550	1
LIN	individual	SORBI_3004G349600	1
LIN	individual	SORBI_3004G349700	1
LIN	individual	SORBI_3004G353200	1
LIN	individual	SORBI_3004G353400	1
LIN	individual	SORBI_3005G012000	1
LIN	individual	SORBI_3005G012200	1
LIN	individual	SORBI_3005G015200	1
LIN	individual	SORBI_3005G018050	1
LIN	individual	SORBI_3005G034200	1
LIN	individual	SORBI_3005G035900	1
LIN	individual	SORBI_3005G036100	1
LIN	individual	SORBI_3005G036200	1
LIN	individual	SORBI_3005G036300	1
LIN	individual	SORBI_3005G036400	1
LIN	individual	SORBI_3005G036450	1
LIN	individual	SORBI_3005G036500	1
LIN	individual	SORBI_3005G037900	1
LIN	individual	SORBI_3005G038100	1
LIN	individual	SORBI_3005G040700	1
LIN	individual	SORBI_3005G040800	1
LIN	individual	SORBI_3005G040900	1
LIN	individual	SORBI_3005G040950	1
LIN	individual	SORBI_3005G041500	1
LIN	individual	SORBI_3005G041700	1
LIN	individual	SORBI_3005G043000	1
LIN	individual	SORBI_3005G053001	1
LIN	individual	SORBI_3005G054700	1
LIN	individual	SORBI_3005G055400	1
LIN	individual	SORBI_3005G056400	1
LIN	individual	SORBI_3005G057201	1
LIN	individual	SORBI_3005G079400	1
LIN	individual	SORBI_3005G079800	1
LIN	individual	SORBI_3005G080501	1
LIN	individual	SORBI_3005G080600	1
LIN	individual	SORBI_3005G082950	1
LIN	individual	SORBI_3005G087900	1
LIN	individual	SORBI_3005G088100	1
LIN	individual	SORBI_3005G088500	1
LIN	individual	SORBI_3005G088600	1
LIN	individual	SORBI_3005G088700	1
LIN	individual	SORBI_3005G088900	1
LIN	individual	SORBI_3005G098501	1
LIN	individual	SORBI_3005G098700	1
LIN	individual	SORBI_3005G098800	1
LIN	individual	SORBI_3005G098900	1
LIN	individual	SORBI_3005G099000	1
LIN	individual	SORBI_3005G099100	1
LIN	individual	SORBI_3005G099150	1
LIN	individual	SORBI_3005G099500	1
LIN	individual	SORBI_3005G100500	1
LIN	individual	SORBI_3005G100700	1
LIN	individual	SORBI_3005G100900	1
LIN	individual	SORBI_3005G101000	1
LIN	individual	SORBI_3005G101100	1
LIN	individual	SORBI_3005G101200	1
LIN	individual	SORBI_3005G101300	1
LIN	individual	SORBI_3005G101400	1
LIN	individual	SORBI_3005G101800	1
LIN	individual	SORBI_3005G101850	1
LIN	individual	SORBI_3005G101900	1
LIN	individual	SORBI_3005G104850	1
LIN	individual	SORBI_3005G105000	1
LIN	individual	SORBI_3005G105300	1
LIN	individual	SORBI_3005G105500	1
LIN	individual	SORBI_3005G105550	1
LIN	individual	SORBI_3005G105600	1
LIN	individual	SORBI_3005G105700	1
LIN	individual	SORBI_3005G105850	1
LIN	individual	SORBI_3005G106000	1
LIN	individual	SORBI_3005G106200	1
LIN	individual	SORBI_3005G106300	1
LIN	individual	SORBI_3005G106366	1
LIN	individual	SORBI_3005G106432	1
LIN	individual	SORBI_3005G106500	1
LIN	individual	SORBI_3005G106600	1
LIN	individual	SORBI_3005G106700	1
LIN	individual	SORBI_3005G106800	1
LIN	individual	SORBI_3005G106900	1
LIN	individual	SORBI_3005G107200	1
LIN	individual	SORBI_3005G107300	1
LIN	individual	SORBI_3005G107400	1
LIN	individual	SORBI_3005G107500	1
LIN	individual	SORBI_3005G108300	1
LIN	individual	SORBI_3005G108500	1
LIN	individual	SORBI_3005G108501	1
LIN	individual	SORBI_3005G108600	1
LIN	individual	SORBI_3005G108601	1
LIN	individual	SORBI_3005G108700	1
LIN	individual	SORBI_3005G108801	1
LIN	individual	SORBI_3005G108900	1
LIN	individual	SORBI_3005G109000	1
LIN	individual	SORBI_3005G109101	1
LIN	individual	SORBI_3005G109800	1
LIN	individual	SORBI_3005G109900	1
LIN	individual	SORBI_3005G110120	1
LIN	individual	SORBI_3005G110160	1
LIN	individual	SORBI_3005G110508	1
LIN	individual	SORBI_3005G110511	1
LIN	individual	SORBI_3005G110514	1
LIN	individual	SORBI_3005G110517	1
LIN	individual	SORBI_3005G110520	1
LIN	individual	SORBI_3005G110523	1
LIN	individual	SORBI_3005G110535	1
LIN	individual	SORBI_3005G110538	1
LIN	individual	SORBI_3005G110541	1
LIN	individual	SORBI_3005G110544	1
LIN	individual	SORBI_3005G110553	1
LIN	individual	SORBI_3005G110562	1
LIN	individual	SORBI_3005G110600	1
LIN	individual	SORBI_3005G110800	1
LIN	individual	SORBI_3005G110900	1
LIN	individual	SORBI_3005G111000	1
LIN	individual	SORBI_3005G111200	1
LIN	individual	SORBI_3005G115300	1
LIN	individual	SORBI_3005G115500	1
LIN	individual	SORBI_3005G115600	1
LIN	individual	SORBI_3005G115900	1
LIN	individual	SORBI_3005G118700	1
LIN	individual	SORBI_3005G119001	1
LIN	individual	SORBI_3005G120400	1
LIN	individual	SORBI_3005G120800	1
LIN	individual	SORBI_3005G125400	1
LIN	individual	SORBI_3005G125600	1
LIN	individual	SORBI_3005G125700	1
LIN	individual	SORBI_3005G125800	1
LIN	individual	SORBI_3005G125950	1
LIN	individual	SORBI_3005G126300	1
LIN	individual	SORBI_3005G126401	1
LIN	individual	SORBI_3005G126701	1
LIN	individual	SORBI_3005G126900	1
LIN	individual	SORBI_3005G127000	1
LIN	individual	SORBI_3005G127100	1
LIN	individual	SORBI_3005G127200	1
LIN	individual	SORBI_3005G127300	1
LIN	individual	SORBI_3005G127800	1
LIN	individual	SORBI_3005G128700	1
LIN	individual	SORBI_3005G129201	1
LIN	individual	SORBI_3005G129301	1
LIN	individual	SORBI_3005G129400	1
LIN	individual	SORBI_3005G141100	1
LIN	individual	SORBI_3005G141200	1
LIN	individual	SORBI_3005G141500	1
LIN	individual	SORBI_3005G141801	1
LIN	individual	SORBI_3005G143400	1
LIN	individual	SORBI_3005G143800	1
LIN	individual	SORBI_3005G144101	1
LIN	individual	SORBI_3005G144201	1
LIN	individual	SORBI_3005G144500	1
LIN	individual	SORBI_3005G144600	1
LIN	individual	SORBI_3005G144800	1
LIN	individual	SORBI_3005G144900	1
LIN	individual	SORBI_3005G145201	1
LIN	individual	SORBI_3005G154300	1
LIN	individual	SORBI_3005G156500	1
LIN	individual	SORBI_3005G156600	1
LIN	individual	SORBI_3005G156700	1
LIN	individual	SORBI_3005G156800	1
LIN	individual	SORBI_3005G161900	1
LIN	individual	SORBI_3005G175300	1
LIN	individual	SORBI_3005G175400	1
LIN	individual	SORBI_3005G181800	1
LIN	individual	SORBI_3005G182701	1
LIN	individual	SORBI_3005G182900	1
LIN	individual	SORBI_3005G183100	1
LIN	individual	SORBI_3005G183200	1
LIN	individual	SORBI_3005G183300	1
LIN	individual	SORBI_3005G183400	1
LIN	individual	SORBI_3005G183500	1
LIN	individual	SORBI_3005G184000	1
LIN	individual	SORBI_3005G184050	1
LIN	individual	SORBI_3005G184500	1
LIN	individual	SORBI_3005G184900	1
LIN	individual	SORBI_3005G185100	1
LIN	individual	SORBI_3005G185150	1
LIN	individual	SORBI_3005G185200	1
LIN	individual	SORBI_3005G185400	1
LIN	individual	SORBI_3005G185500	1
LIN	individual	SORBI_3005G186700	1
LIN	individual	SORBI_3005G186800	1
LIN	individual	SORBI_3005G187900	1
LIN	individual	SORBI_3005G189700	1
LIN	individual	SORBI_3005G189900	1
LIN	individual	SORBI_3005G190000	1
LIN	individual	SORBI_3005G190100	1
LIN	individual	SORBI_3005G190200	1
LIN	individual	SORBI_3005G190300	1
LIN	individual	SORBI_3005G190500	1
LIN	individual	SORBI_3005G190600	1
LIN	individual	SORBI_3005G190700	1
LIN	individual	SORBI_3005G190800	1
LIN	individual	SORBI_3005G190900	1
LIN	individual	SORBI_3005G191000	1
LIN	individual	SORBI_3005G191101	1
LIN	individual	SORBI_3005G191200	1
LIN	individual	SORBI_3005G193220	1
LIN	individual	SORBI_3005G194300	1
LIN	individual	SORBI_3005G194500	1
LIN	individual	SORBI_3005G195700	1
LIN	individual	SORBI_3005G195900	1
LIN	individual	SORBI_3005G196000	1
LIN	individual	SORBI_3005G198600	1
LIN	individual	SORBI_3005G198901	1
LIN	individual	SORBI_3005G200300	1
LIN	individual	SORBI_3005G200600	1
LIN	individual	SORBI_3005G200800	1
LIN	individual	SORBI_3005G200900	1
LIN	individual	SORBI_3005G204600	1
LIN	individual	SORBI_3005G211301	1
LIN	individual	SORBI_3005G211400	1
LIN	individual	SORBI_3005G211500	1
LIN	individual	SORBI_3005G212100	1
LIN	individual	SORBI_3005G217000	1
LIN	individual	SORBI_3005G217101	1
LIN	individual	SORBI_3005G217500	1
LIN	individual	SORBI_3005G217700	1
LIN	individual	SORBI_3005G218201	1
LIN	individual	SORBI_3005G218600	1
LIN	individual	SORBI_3005G218700	1
LIN	individual	SORBI_3005G219700	1
LIN	individual	SORBI_3005G219800	1
LIN	individual	SORBI_3005G219900	1
LIN	individual	SORBI_3005G220200	1
LIN	individual	SORBI_3005G223450	1
LIN	individual	SORBI_3005G223925	1
LIN	individual	SORBI_3005G224200	1
LIN	individual	SORBI_3005G224300	1
LIN	individual	SORBI_3005G224500	1
LIN	individual	SORBI_3005G224900	1
LIN	individual	SORBI_3005G225200	1
LIN	individual	SORBI_3005G225500	1
LIN	individual	SORBI_3005G225700	1
LIN	individual	SORBI_3005G225800	1
LIN	individual	SORBI_3005G226000	1
LIN	individual	SORBI_3006G010700	1
LIN	individual	SORBI_3006G016900	1
LIN	individual	SORBI_3006G017100	1
LIN	individual	SORBI_3006G017200	1
LIN	individual	SORBI_3006G017266	1
LIN	individual	SORBI_3006G017332	1
LIN	individual	SORBI_3006G017400	1
LIN	individual	SORBI_3006G017500	1
LIN	individual	SORBI_3006G017600	1
LIN	individual	SORBI_3006G017700	1
LIN	individual	SORBI_3006G017800	1
LIN	individual	SORBI_3006G025300	1
LIN	individual	SORBI_3006G033101	1
LIN	individual	SORBI_3006G033200	1
LIN	individual	SORBI_3006G033260	1
LIN	individual	SORBI_3006G033320	1
LIN	individual	SORBI_3006G033380	1
LIN	individual	SORBI_3006G034650	1
LIN	individual	SORBI_3006G035200	1
LIN	individual	SORBI_3006G036300	1
LIN	individual	SORBI_3006G036400	1
LIN	individual	SORBI_3006G037050	1
LIN	individual	SORBI_3006G037200	1
LIN	individual	SORBI_3006G037401	1
LIN	individual	SORBI_3006G038000	1
LIN	individual	SORBI_3006G038050	1
LIN	individual	SORBI_3006G038100	1
LIN	individual	SORBI_3006G038200	1
LIN	individual	SORBI_3006G040401	1
LIN	individual	SORBI_3006G048775	1
LIN	individual	SORBI_3006G063500	1
LIN	individual	SORBI_3006G063600	1
LIN	individual	SORBI_3006G063700	1
LIN	individual	SORBI_3006G064400	1
LIN	individual	SORBI_3006G117600	1
LIN	individual	SORBI_3006G118100	1
LIN	individual	SORBI_3006G118150	1
LIN	individual	SORBI_3006G118200	1
LIN	individual	SORBI_3006G118300	1
LIN	individual	SORBI_3006G118400	1
LIN	individual	SORBI_3006G118700	1
LIN	individual	SORBI_3006G118800	1
LIN	individual	SORBI_3006G118850	1
LIN	individual	SORBI_3006G119300	1
LIN	individual	SORBI_3006G119400	1
LIN	individual	SORBI_3006G119600	1
LIN	individual	SORBI_3006G119700	1
LIN	individual	SORBI_3006G119800	1
LIN	individual	SORBI_3006G119900	1
LIN	individual	SORBI_3006G120000	1
LIN	individual	SORBI_3006G120100	1
LIN	individual	SORBI_3006G120200	1
LIN	individual	SORBI_3006G120301	1
LIN	individual	SORBI_3006G120400	1
LIN	individual	SORBI_3006G163200	1
LIN	individual	SORBI_3006G163300	1
LIN	individual	SORBI_3006G163401	1
LIN	individual	SORBI_3006G182900	1
LIN	individual	SORBI_3006G183600	1
LIN	individual	SORBI_3006G183701	1
LIN	individual	SORBI_3006G183800	1
LIN	individual	SORBI_3006G183900	1
LIN	individual	SORBI_3006G184300	1
LIN	individual	SORBI_3006G184400	1
LIN	individual	SORBI_3006G184700	1
LIN	individual	SORBI_3006G186800	1
LIN	individual	SORBI_3006G187000	1
LIN	individual	SORBI_3006G187100	1
LIN	individual	SORBI_3006G188600	1
LIN	individual	SORBI_3006G188700	1
LIN	individual	SORBI_3006G188900	1
LIN	individual	SORBI_3006G190000	1
LIN	individual	SORBI_3006G190150	1
LIN	individual	SORBI_3006G190300	1
LIN	individual	SORBI_3006G190800	1
LIN	individual	SORBI_3006G190900	1
LIN	individual	SORBI_3006G190950	1
LIN	individual	SORBI_3006G191000	1
LIN	individual	SORBI_3006G191200	1
LIN	individual	SORBI_3006G191400	1
LIN	individual	SORBI_3006G191500	1
LIN	individual	SORBI_3006G191600	1
LIN	individual	SORBI_3006G191700	1
LIN	individual	SORBI_3006G191800	1
LIN	individual	SORBI_3006G191900	1
LIN	individual	SORBI_3006G192000	1
LIN	individual	SORBI_3006G192200	1
LIN	individual	SORBI_3006G192266	1
LIN	individual	SORBI_3006G192332	1
LIN	individual	SORBI_3006G192400	1
LIN	individual	SORBI_3006G193000	1
LIN	individual	SORBI_3006G194150	1
LIN	individual	SORBI_3006G194300	1
LIN	individual	SORBI_3006G194400	1
LIN	individual	SORBI_3006G194500	1
LIN	individual	SORBI_3006G194600	1
LIN	individual	SORBI_3006G194700	1
LIN	individual	SORBI_3006G194900	1
LIN	individual	SORBI_3006G195000	1
LIN	individual	SORBI_3006G195100	1
LIN	individual	SORBI_3006G195200	1
LIN	individual	SORBI_3006G195400	1
LIN	individual	SORBI_3006G195500	1
LIN	individual	SORBI_3006G198800	1
LIN	individual	SORBI_3006G202300	1
LIN	individual	SORBI_3006G210900	1
LIN	individual	SORBI_3006G215600	1
LIN	individual	SORBI_3006G216300	1
LIN	individual	SORBI_3006G216400	1
LIN	individual	SORBI_3006G217700	1
LIN	individual	SORBI_3006G217900	1
LIN	individual	SORBI_3006G218300	1
LIN	individual	SORBI_3006G228000	1
LIN	individual	SORBI_3006G228200	1
LIN	individual	SORBI_3006G230700	1
LIN	individual	SORBI_3006G230900	1
LIN	individual	SORBI_3006G231100	1
LIN	individual	SORBI_3006G231266	1
LIN	individual	SORBI_3006G231500	1
LIN	individual	SORBI_3006G231600	1
LIN	individual	SORBI_3006G231700	1
LIN	individual	SORBI_3006G231800	1
LIN	individual	SORBI_3006G231900	1
LIN	individual	SORBI_3006G232300	1
LIN	individual	SORBI_3006G273200	1
LIN	individual	SORBI_3006G276700	1
LIN	individual	SORBI_3006G277300	1
LIN	individual	SORBI_3006G277550	1
LIN	individual	SORBI_3006G277900	1
LIN	individual	SORBI_3006G278100	1
LIN	individual	SORBI_3006G278300	1
LIN	individual	SORBI_3006G278400	1
LIN	individual	SORBI_3006G278500	1
LIN	individual	SORBI_3006G278600	1
LIN	individual	SORBI_3007G010900	1
LIN	individual	SORBI_3007G011400	1
LIN	individual	SORBI_3007G011900	1
LIN	individual	SORBI_3007G012300	1
LIN	individual	SORBI_3007G012500	1
LIN	individual	SORBI_3007G012600	1
LIN	individual	SORBI_3007G012700	1
LIN	individual	SORBI_3007G012800	1
LIN	individual	SORBI_3007G013000	1
LIN	individual	SORBI_3007G013100	1
LIN	individual	SORBI_3007G013700	1
LIN	individual	SORBI_3007G013800	1
LIN	individual	SORBI_3007G013900	1
LIN	individual	SORBI_3007G014100	1
LIN	individual	SORBI_3007G014800	1
LIN	individual	SORBI_3007G037700	1
LIN	individual	SORBI_3007G037800	1
LIN	individual	SORBI_3007G037900	1
LIN	individual	SORBI_3007G038000	1
LIN	individual	SORBI_3007G038366	1
LIN	individual	SORBI_3007G038432	1
LIN	individual	SORBI_3007G038800	1
LIN	individual	SORBI_3007G039300	1
LIN	individual	SORBI_3007G039400	1
LIN	individual	SORBI_3007G039500	1
LIN	individual	SORBI_3007G039600	1
LIN	individual	SORBI_3007G041200	1
LIN	individual	SORBI_3007G041300	1
LIN	individual	SORBI_3007G042150	1
LIN	individual	SORBI_3007G046200	1
LIN	individual	SORBI_3007G049100	1
LIN	individual	SORBI_3007G049200	1
LIN	individual	SORBI_3007G050000	1
LIN	individual	SORBI_3007G050100	1
LIN	individual	SORBI_3007G055800	1
LIN	individual	SORBI_3007G059700	1
LIN	individual	SORBI_3007G060100	1
LIN	individual	SORBI_3007G089300	1
LIN	individual	SORBI_3007G089400	1
LIN	individual	SORBI_3007G089500	1
LIN	individual	SORBI_3007G089533	1
LIN	individual	SORBI_3007G089600	1
LIN	individual	SORBI_3007G089800	1
LIN	individual	SORBI_3007G089900	1
LIN	individual	SORBI_3007G090900	1
LIN	individual	SORBI_3007G091000	1
LIN	individual	SORBI_3007G091301	1
LIN	individual	SORBI_3007G091400	1
LIN	individual	SORBI_3007G091600	1
LIN	individual	SORBI_3007G109200	1
LIN	individual	SORBI_3007G112100	1
LIN	individual	SORBI_3007G112200	1
LIN	individual	SORBI_3007G112500	1
