GeneID	GeneName	conditions	layers	best_p	max_r2	max_nphen
SORBI_3003G088800	Plastocyanin-like domain-containing protein	LIN	individual;sumratio	4.4644129999999997e-20	1.0	19
SORBI_3003G088900	Plastocyanin-like domain-containing protein	LIN	individual;sumratio	4.4644129999999997e-20	1.0	19
SORBI_3003G089000	UBC core domain-containing protein	LIN	individual;sumratio	4.4644129999999997e-20	1.0	19
SORBI_3003G089100	Uncharacterized protein	LIN	individual;sumratio	4.4644129999999997e-20	1.0	19
SORBI_3003G089200	Uncharacterized protein	LIN	individual;sumratio	4.4644129999999997e-20	1.0	19
SORBI_3003G089300	HMA domain-containing protein	LIN	individual;sumratio	4.4644129999999997e-20	1.0	19
SORBI_3001G101650	Uncharacterized protein	LIN	individual;sumratio	7.419754e-14	0.856523	15
SORBI_3001G101700	SS18 N-terminal domain-containing protein	LIN	individual;sumratio	7.419754e-14	1.0	15
SORBI_3001G101900	SCP domain-containing protein	LIN	individual;sumratio	7.419754e-14	0.981891	15
SORBI_3001G102000	Uncharacterized protein	LIN	individual;sumratio	7.419754e-14	0.910264	15
SORBI_3001G102150	Uncharacterized protein	LIN	individual;sumratio	7.419754e-14	0.85893	15
SORBI_3001G102200	Uncharacterized protein	LIN	individual;sumratio	7.419754e-14	0.898859	15
SORBI_3001G102300		LIN	individual;sumratio	7.419754e-14	0.909499	15
SORBI_3001G103300		LIN	individual;sumratio	7.419754e-14	0.895634	15
SORBI_3001G103900	Uncharacterized protein	LIN	individual;sumratio	7.419754e-14	0.898909	15
SORBI_3001G104000	BSD domain-containing protein	LIN	individual;sumratio	7.419754e-14	0.892761	15
SORBI_3001G104300	16S rRNA (uracil(1498)-N(3))-methyltransferase	LIN	individual;sumratio	7.419754e-14	0.892761	15
SORBI_3001G104400	Uncharacterized protein	LIN	individual;sumratio	7.419754e-14	0.892761	15
SORBI_3001G104700	Thioredoxin domain-containing protein	LIN	individual;sumratio	7.419754e-14	0.759105	15
SORBI_3001G104800	Uncharacterized protein	LIN	individual;sumratio	1.382095e-13	0.770791	15
SORBI_3001G105100	MPN domain-containing protein	LIN	individual;sumratio	6.496753e-13	0.898253	15
SORBI_3001G101400	Bowman-Birk serine protease inhibitors family domain-containing protein	LIN	individual;sumratio	7.419754e-14	0.909499	13
SORBI_3001G012000	4-hydroxyphenylacetaldehyde oxime monooxygenase	LIN	individual;sumratio	4.240237e-13	1.0	13
SORBI_3001G012400	Glycosyltransferase	LIN	individual;sumratio	4.240237e-13	0.792051	13
SORBI_3001G012600	Protein DETOXIFICATION	LIN	individual;sumratio	4.240237e-13	1.0	13
SORBI_3003G169600	Mitochondrial carrier protein	LIN	individual;sumratio	6.983884e-67	1.0	12
SORBI_3003G086600	LOB domain-containing protein	LIN	individual;sumratio	1.9675759999999999e-19	0.632627	12
SORBI_3001G011400		LIN	individual;sumratio	4.240237e-13	0.570084	12
SORBI_3001G011600		LIN	individual;sumratio	4.240237e-13	0.633143	12
SORBI_3001G012500	glutathione transferase	LIN	individual;sumratio	4.240237e-13	0.568179	12
SORBI_3001G012800	Nucleotide-diphospho-sugar transferase domain-containing protein	LIN	individual;sumratio	4.240237e-13	0.560209	12
SORBI_3004G004300	Protein transport protein sec16	LIN	individual;sumratio	3.8491359999999996e-19	0.466867	11
SORBI_3004G005000	RING-type domain-containing protein	LIN	individual;sumratio	3.8491359999999996e-19	0.533474	11
SORBI_3003G406120	Uncharacterized protein	LIN	individual;sumratio	2.698367e-17	0.495499	11
SORBI_3003G406600	SBP-type domain-containing protein	LIN	individual;sumratio	2.698367e-17	1.0	11
SORBI_3003G406800	MADS-box domain-containing protein	LIN	individual;sumratio	2.698367e-17	1.0	11
SORBI_3003G406850	Secreted protein	LIN	individual;sumratio	2.698367e-17	1.0	11
SORBI_3003G407200	CG-1 domain-containing protein	LIN	individual;sumratio	2.698367e-17	1.0	11
SORBI_3003G407300	Uncharacterized protein	LIN	individual;sumratio	2.698367e-17	1.0	11
SORBI_3003G408800	DEK-C domain-containing protein	LIN	individual;sumratio	2.698367e-17	0.464313	11
SORBI_3003G409000	Uncharacterized protein	LIN	individual;sumratio	2.698367e-17	0.512431	11
SORBI_3005G105550	Uncharacterized protein	LIN	individual;sumratio	3.933664e-12	0.97319	7
SORBI_3005G105700	Uncharacterized protein	LIN	individual;sumratio	3.933664e-12	1.0	7
SORBI_3005G105500	ER membrane protein complex subunit 10	LIN	individual;sumratio	3.977857e-11	0.970724	7
SORBI_3006G182900	MHD1 domain-containing protein	LIN	individual;sumratio	3.3845540000000002e-18	1.0	6
SORBI_3006G183600	DUF4005 domain-containing protein	LIN	individual;sumratio	3.3845540000000002e-18	1.0	6
SORBI_3006G183701	Uncharacterized protein	LIN	individual;sumratio	3.3845540000000002e-18	1.0	6
SORBI_3006G183800	Branchpoint-bridging protein	LIN	individual;sumratio	3.3845540000000002e-18	1.0	6
SORBI_3006G183900	Cytochrome P450	LIN	individual;sumratio	3.3845540000000002e-18	1.0	6
SORBI_3006G184400	Protein DETOXIFICATION	LIN	individual;sumratio	3.3845540000000002e-18	1.0	6
SORBI_3006G184700	AP2_ERF domain-containing protein	LIN	individual;sumratio	3.3845540000000002e-18	0.632009	6
SORBI_3006G190000	Fe2OG dioxygenase domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	0.670843	6
SORBI_3006G190150	Uncharacterized protein	LIN	individual;sumratio	2.2405130000000002e-17	0.686252	6
SORBI_3006G190300	Protein kinase domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	0.70634	6
SORBI_3006G190800	BZIP domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	0.916562	6
SORBI_3006G190950	DNA2_NAM7 helicase-like C-terminal domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G191000	Helicase ATP-binding domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G191200	Helicase ATP-binding domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G191400	Uncharacterized protein	LIN	individual;sumratio	2.2405130000000002e-17	0.962216	6
SORBI_3006G191500	Pentacotripeptide-repeat region of PRORP domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G191600	Uncharacterized protein	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G191700	Expansin	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G191800		LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G191900	FYVE-type domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G192000	RRM domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G192200	protein-serine_threonine phosphatase	LIN	individual;sumratio	2.2405130000000002e-17	0.73739	6
SORBI_3006G192266	Uncharacterized protein	LIN	individual;sumratio	2.2405130000000002e-17	0.684146	6
SORBI_3006G192332	Uncharacterized protein	LIN	individual;sumratio	2.2405130000000002e-17	0.684146	6
SORBI_3006G192400	RING-type E3 ubiquitin transferase	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G193000		LIN	individual;sumratio	2.2405130000000002e-17	0.637835	6
SORBI_3006G194150	dihydroorotase	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G194300	FLZ-type domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	0.93232	6
SORBI_3006G194400	Cyclin-like domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	0.918154	6
SORBI_3006G194500	Uncharacterized protein	LIN	individual;sumratio	2.2405130000000002e-17	0.926696	6
SORBI_3006G194600	Malectin-like domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G194700	RING-type domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	0.752111	6
SORBI_3006G194900	Pectinesterase inhibitor domain-containing protein	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G195000	Probable purine permease	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G195100	Probable purine permease	LIN	individual;sumratio	2.2405130000000002e-17	0.992071	6
SORBI_3006G195200	Probable purine permease	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G195400	Uncharacterized protein	LIN	individual;sumratio	2.2405130000000002e-17	1.0	6
SORBI_3006G195500	DNA replication ATP-dependent helicase_nuclease	LIN	individual;sumratio	2.2405130000000002e-17	0.642276	6
SORBI_3004G115200	Myb_SANT-like domain-containing protein	LIN	individual;sumratio	1.371428e-12	0.861702	6
SORBI_3004G115350	U4_U6 small nuclear ribonucleoprotein Prp3	LIN	individual;sumratio	1.371428e-12	0.861702	6
SORBI_3005G105850	Carboxypeptidase	LIN	individual;sumratio	3.933664e-12	1.0	6
SORBI_3005G106000	Small EDRK-rich factor-like N-terminal domain-containing protein	LIN	individual;sumratio	3.933664e-12	0.77872	6
SORBI_3005G106200	ApaG domain-containing protein	LIN	individual;sumratio	3.933664e-12	1.0	6
SORBI_3004G181800	Uncharacterized protein	LIN	individual;sumratio	2.053025e-10	0.960865	6
SORBI_3004G181900	Ankyrin repeat protein SKIP35	LIN	individual;sumratio	2.053025e-10	0.967854	6
SORBI_3004G182000	Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein	LIN	individual;sumratio	2.053025e-10	0.949867	6
SORBI_3004G182100	Uncharacterized protein	LIN	individual;sumratio	2.053025e-10	0.967842	6
SORBI_3004G182201	Uncharacterized protein	LIN	individual;sumratio	2.053025e-10	0.958492	6
SORBI_3006G188900	Uncharacterized protein	LIN	individual;sumratio	3.340361e-17	0.724729	5
SORBI_3006G188700	RING-type domain-containing protein	LIN	individual;sumratio	5.728618e-17	0.494752	5
SORBI_3007G183050	Transcription factor	LIN	individual;sumratio	2.576647e-14	1.0	5
SORBI_3003G410800	Exostosin GT47 domain-containing protein	LIN	individual;sumratio	1.904759e-12	0.469464	5
SORBI_3004G044700	Protein kinase domain-containing protein	LIN	individual;sumratio	1.598385e-11	1.0	5
SORBI_3004G044800	Protein kinase domain-containing protein	LIN	individual;sumratio	1.598385e-11	1.0	5
SORBI_3004G045000	Leucine-rich repeat-containing N-terminal plant-type domain-containing protein	LIN	individual;sumratio	1.598385e-11	0.857347	5
SORBI_3004G045100	Leucine-rich repeat-containing N-terminal plant-type domain-containing protein	LIN	individual;sumratio	1.598385e-11	0.888177	5
SORBI_3004G045300		LIN	individual;sumratio	1.598385e-11	0.913478	5
SORBI_3004G045400		LIN	individual;sumratio	1.598385e-11	0.863001	5
SORBI_3004G045500		LIN	individual;sumratio	1.598385e-11	0.802335	5
SORBI_3004G045632	Uncharacterized protein	LIN	individual;sumratio	1.598385e-11	0.862457	5
SORBI_3004G045700	Leucine-rich repeat-containing N-terminal plant-type domain-containing protein	LIN	individual;sumratio	1.598385e-11	0.862457	5
SORBI_3004G046100	Sulfotransferase	LIN	individual;sumratio	1.598385e-11	0.82016	5
SORBI_3004G046800	DUF1618 domain-containing protein	LIN	individual;sumratio	1.598385e-11	0.613478	5
SORBI_3004G047001		LIN	individual;sumratio	1.598385e-11	0.646921	5
SORBI_3004G047200		LIN	individual;sumratio	1.598385e-11	0.721596	5
SORBI_3004G048000	IST1-like protein	LIN	individual;sumratio	1.598385e-11	0.862369	5
SORBI_3004G048100	Uncharacterized protein	LIN	individual;sumratio	1.598385e-11	0.841959	5
SORBI_3004G048300	Knottin scorpion toxin-like domain-containing protein	LIN	individual;sumratio	1.598385e-11	1.0	5
SORBI_3004G048400	Knottin scorpion toxin-like domain-containing protein	LIN	individual;sumratio	1.598385e-11	1.0	5
SORBI_3004G048500	Knottin scorpion toxin-like domain-containing protein	LIN	individual;sumratio	1.598385e-11	0.916348	5
SORBI_3004G048600	Small EDRK-rich factor-like N-terminal domain-containing protein	LIN	individual;sumratio	1.598385e-11	1.0	5
SORBI_3005G105300		LIN	individual;sumratio	7.921142e-11	0.965003	5
SORBI_3004G115000	BHLH domain-containing protein	LIN	individual;sumratio	4.996904e-10	0.951823	5
SORBI_3006G243200	Isoaspartyl peptidase_L-asparaginase 2	LIN	individual;sumratio	1.258093e-13	1.0	4
SORBI_3003G082950	Reverse transcriptase zinc-binding domain-containing protein	LIN	individual;sumratio	1.367717e-12	1.0	4
SORBI_3005G106300	Uncharacterized protein	LIN	individual;sumratio	3.933664e-12	0.997353	4
SORBI_3005G106366	Protein FAR1-RELATED SEQUENCE	LIN	individual;sumratio	3.933664e-12	1.0	4
SORBI_3005G106432	CCHC-type domain-containing protein	LIN	individual;sumratio	3.933664e-12	0.745261	4
SORBI_3005G106500	Dehydrogenase_reductase SDR family member 7	LIN	individual;sumratio	3.933664e-12	0.929953	4
SORBI_3005G106600	Protein kinase domain-containing protein	LIN	individual;sumratio	3.933664e-12	0.997356	4
SORBI_3007G179900	Probable 6-phosphogluconolactonase	LIN	individual;sumratio	3.373222e-11	0.590982	4
SORBI_3010G032000	Early nodulin	LIN	individual;sumratio	4.012228e-11	0.854129	4
SORBI_3010G032100	Early nodulin	LIN	individual;sumratio	4.012228e-11	0.862916	4
SORBI_3010G032400	Uncharacterized protein	LIN	individual;sumratio	4.012228e-11	0.816578	4
SORBI_3010G032800	PIR2-like helical domain-containing protein	LIN	individual;sumratio	4.012228e-11	0.855883	4
SORBI_3005G120900	DUF4220 domain-containing protein	LIN	individual;sumratio	1.522578e-10	0.953491	4
SORBI_3005G121100	C2H2-type domain-containing protein	LIN	individual;sumratio	1.522578e-10	0.953491	4
SORBI_3004G181500	RecA family profile 1 domain-containing protein	LIN	individual;sumratio	2.053025e-10	1.0	4
SORBI_3001G056200	rRNA-processing protein EFG1	LIN	individual;sumratio	7.741034e-10	0.834928	4
SORBI_3001G040500		LIN	individual;sumratio	1.127564e-09	0.711661	4
SORBI_3001G041700	BRCT domain-containing protein	LIN	individual;sumratio	1.127564e-09	0.769575	4
SORBI_3001G041800	Mg-protoporphyrin IX chelatase	LIN	individual;sumratio	1.127564e-09	0.769575	4
SORBI_3001G041900	PNPLA domain-containing protein	LIN	individual;sumratio	1.127564e-09	0.769575	4
SORBI_3001G042200	Mitochondrial Rho GTPase	LIN	individual;sumratio	1.127564e-09	0.975016	4
SORBI_3001G042400	Uncharacterized protein	LIN	individual;sumratio	1.127564e-09	0.795261	4
SORBI_3001G042600	Uncharacterized protein	LIN	individual;sumratio	1.127564e-09	1.0	4
SORBI_3001G042700	Uncharacterized protein	LIN	individual;sumratio	1.127564e-09	0.936348	4
SORBI_3001G042800	Nudix hydrolase domain-containing protein	LIN	individual;sumratio	1.127564e-09	0.744349	4
SORBI_3001G042901	Adenylate isopentenyltransferase	LIN	individual;sumratio	1.127564e-09	0.744193	4
SORBI_3001G044800		LIN	individual;sumratio	1.127564e-09	0.469855	4
SORBI_3001G045300	Ubiquitin-like domain-containing protein	LIN	individual;sumratio	1.127564e-09	0.520391	4
SORBI_3001G045400	Polygalacturonase	LIN	individual;sumratio	1.127564e-09	0.468769	4
SORBI_3008G081500	Uncharacterized protein	LIN	individual;sumratio	4.4961530000000006e-33	0.956232	3
SORBI_3008G081900		LIN	individual;sumratio	4.4961530000000006e-33	0.953218	3
SORBI_3008G082000		LIN	individual;sumratio	4.4961530000000006e-33	0.953218	3
SORBI_3004G011900	Metal-nicotianamine transporter YSL8	LIN	individual;sumratio	3.593366e-15	0.521913	3
SORBI_3004G009300	Uncharacterized protein	LIN	individual;sumratio	4.92621e-15	0.850406	3
SORBI_3004G009400	Major facilitator superfamily (MFS) profile domain-containing protein	LIN	individual;sumratio	4.92621e-15	0.977064	3
SORBI_3004G009500	Major facilitator superfamily (MFS) profile domain-containing protein	LIN	individual;sumratio	4.92621e-15	0.678666	3
SORBI_3004G009600	Brahma1	LIN	individual;sumratio	4.92621e-15	0.851073	3
SORBI_3004G009900	WAT1-related protein	LIN	individual;sumratio	4.92621e-15	0.736353	3
SORBI_3004G010000	Carboxypeptidase	LIN	individual;sumratio	4.92621e-15	1.0	3
SORBI_3004G010050	CCHC-type domain-containing protein	LIN	individual;sumratio	4.92621e-15	0.771492	3
SORBI_3004G010151	Uncharacterized protein	LIN	individual;sumratio	4.92621e-15	0.734545	3
SORBI_3004G010200	Protein Lines C-terminal domain-containing protein	LIN	individual;sumratio	4.92621e-15	0.753816	3
SORBI_3004G010300		LIN	individual;sumratio	4.92621e-15	0.83415	3
SORBI_3004G010600		LIN	individual;sumratio	4.92621e-15	0.754926	3
SORBI_3004G010800		LIN	individual;sumratio	4.92621e-15	0.787305	3
SORBI_3004G010900		LIN	individual;sumratio	4.92621e-15	0.739658	3
SORBI_3003G323800	Uncharacterized protein	LIN	individual;sumratio	1.277574e-14	0.551249	3
SORBI_3003G323900	Uncharacterized protein	LIN	individual;sumratio	1.277574e-14	0.576274	3
SORBI_3003G324400	AP 37 protein	LIN	individual;sumratio	1.277574e-14	0.500265	3
SORBI_3003G324500	AP2_ERF domain-containing protein	LIN	individual;sumratio	1.277574e-14	0.597865	3
SORBI_3003G324600	Transcription factor MYC_MYB N-terminal domain-containing protein	LIN	individual;sumratio	1.277574e-14	0.712582	3
SORBI_3005G119100		LIN	individual;sumratio	1.538159e-14	0.885534	3
SORBI_3005G119250		LIN	individual;sumratio	1.538159e-14	0.928052	3
SORBI_3005G119700	Uncharacterized protein	LIN	individual;sumratio	1.538159e-14	0.88578	3
SORBI_3005G119800	Uncharacterized protein	LIN	individual;sumratio	1.538159e-14	1.0	3
SORBI_3005G119900	FAD-binding PCMH-type domain-containing protein	LIN	individual;sumratio	1.538159e-14	0.909984	3
SORBI_3005G119950	CCHC-type domain-containing protein	LIN	individual;sumratio	1.538159e-14	1.0	3
SORBI_3005G120101	Uncharacterized protein	LIN	individual;sumratio	1.538159e-14	0.92597	3
SORBI_3005G120201	No apical meristem-associated C-terminal domain-containing protein	LIN	individual;sumratio	1.538159e-14	0.82648	3
SORBI_3005G120301	CCHC-type domain-containing protein	LIN	individual;sumratio	1.538159e-14	0.924126	3
SORBI_3002G226100	Protein disulfide-isomerase	LIN	individual;sumratio	1.814447e-14	0.825713	3
SORBI_3002G226200	Uncharacterized protein	LIN	individual;sumratio	1.814447e-14	0.825713	3
SORBI_3002G226900	Enoyl reductase (ER) domain-containing protein	LIN	individual;sumratio	1.814447e-14	1.0	3
SORBI_3002G227000	Enoyl reductase (ER) domain-containing protein	LIN	individual;sumratio	1.814447e-14	1.0	3
SORBI_3002G227100	Cyclin-dependent kinase inhibitor domain-containing protein	LIN	individual;sumratio	1.814447e-14	1.0	3
SORBI_3002G227200	J domain-containing protein	LIN	individual;sumratio	1.814447e-14	0.949875	3
SORBI_3002G227300	Uncharacterized protein	LIN	individual;sumratio	1.814447e-14	0.960965	3
SORBI_3002G227400	Pentacotripeptide-repeat region of PRORP domain-containing protein	LIN	individual;sumratio	1.814447e-14	0.949875	3
SORBI_3002G227500	Protein transport protein SEC23	LIN	individual;sumratio	1.814447e-14	0.949875	3
SORBI_3002G227800	Alpha_beta hydrolase fold-3 domain-containing protein	LIN	individual;sumratio	1.814447e-14	0.710509	3
SORBI_3002G227900	Alpha_beta hydrolase fold-3 domain-containing protein	LIN	individual;sumratio	1.814447e-14	0.73007	3
SORBI_3007G210801	JmjC domain-containing protein	LIN	individual;sumratio	6.043383e-14	1.0	3
SORBI_3006G218200	PIR2-like helical domain-containing protein	LIN	individual;sumratio	7.046525e-14	1.0	3
SORBI_3001G098500	CBS domain-containing protein	LIN	individual;sumratio	7.419754e-14	0.659223	3
SORBI_3001G099100	Endoglucanase	LIN	individual;sumratio	7.419754e-14	0.824056	3
